Y,X,title,href,descriptio,id,data
13.369496,52.54493,Wochenmarkt Nettelbeckplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/130,"Di,Fr<br />11:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/130"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/130,"{ ""id"": ""130"", ""bezirk"": ""Mitte"", ""location"": ""Wochenmarkt Nettelbeckplatz"", ""latitude"": ""52,54493"", ""longitude"": ""13,369496"", ""tage"": ""Di,Fr"", ""zeiten"": ""11:00 - 18:00"", ""betreiber"": ""Marktleitung: \nFa. Regina Winkel, Tel.:  0172\/322 63 85"", ""email"":"
13.333809,52.521401,"Jagowstraße zw. 
Levetzow- und Agricolastraße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/132,"Mi,Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/132"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/132,"{ ""id"": ""132"", ""bezirk"": ""Mitte"", ""location"": ""Jagowstraße zw. \nLevetzow- und Agricolastraße"", ""latitude"": ""52,521401"", ""longitude"": ""13,333809"", ""tage"": ""Mi,Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""Marktleitung: \nAxel Koeppen, Tel.: 0172\/876 8"
13.402309,52.523681,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/134,"<strong>Wochenmarkt am Hackeschen Markt</strong><br />Do<br />09:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/134"">Mehr...</a><br /><br /><strong>Wochenmarkt am Hackeschen Mark",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/134,"{ ""id"": ""134"", ""bezirk"": ""Mitte"", ""location"": ""Wochenmarkt am Hackeschen Markt"", ""latitude"": ""52,523681"", ""longitude"": ""13,402309"", ""tage"": ""Do"", ""zeiten"": ""09:00 - 18:00"", ""betreiber"": ""Marktleitung: \nHerr Strube, Tel.: 0172\/327 82 38"", ""email"": """", """
13.33863,52.5263,"Öko-Markt Moabit
Thusneldaallee 1",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/138,"<br /><br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/138"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/138,"{ ""id"": ""138"", ""bezirk"": ""Mitte"", ""location"": ""Öko-Markt Moabit\nThusneldaallee 1"", ""latitude"": ""52,5263"", ""longitude"": ""13,33863"", ""tage"": """", ""zeiten"": """", ""betreiber"": ""André Burdack, Burdack-Märkte, Mühlenbecker Str. 8b, 16348 Wandlitz, Tel.: 24"
13.344091,52.517139,"Ökomarkt im Hansaviertel, Parkplatz vor der St.-Ansgar-Kirche, Altonaer Straße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/140,"Fr<br />12:00 - 18:30<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/140"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/140,"{ ""id"": ""140"", ""bezirk"": ""Mitte"", ""location"": ""Ökomarkt im Hansaviertel, Parkplatz vor der St.-Ansgar-Kirche, Altonaer Straße"", ""latitude"": ""52,517139"", ""longitude"": ""13,344091"", ""tage"": ""Fr"", ""zeiten"": ""12:00 - 18:30"", ""betreiber"": ""Ansprechpartnerin:"
13.387066,52.532543,"Ökomarkt am Nordbahnhof, Elisabeth-Schwarzhaupt-Platz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/142,"Mi<br />11:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/142"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/142,"{ ""id"": ""142"", ""bezirk"": ""Mitte"", ""location"": ""Ökomarkt am Nordbahnhof, Elisabeth-Schwarzhaupt-Platz"", ""latitude"": ""52,532543"", ""longitude"": ""13,387066"", ""tage"": ""Mi"", ""zeiten"": ""11:00 - 18:00"", ""betreiber"": ""Ansprechpartnerin: Brigitta Voigt, Ökomärk"
13.39877,52.517208,"Antik- und Buchmarkt am Bodemuseum
Am Kupfergraben/ Museumsinsel",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/146,"Sa,So, gesetzliche Feiertage<br />11:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/146"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/146,"{ ""id"": ""146"", ""bezirk"": ""Mitte"", ""location"": ""Antik- und Buchmarkt am Bodemuseum\nAm Kupfergraben\/ Museumsinsel"", ""latitude"": ""52,517208"", ""longitude"": ""13,39877"", ""tage"": ""Sa,So, gesetzliche Feiertage"", ""zeiten"": ""11:00 - 17:00"", ""betreiber"": ""Marktle"
13.403412,52.540436,"Flohmarkt am Mauerpark
Bernauer Straße 63-64",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/150,"So<br />09:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/150"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/150,"{ ""id"": ""150"", ""bezirk"": ""Mitte"", ""location"": ""Flohmarkt am Mauerpark\nBernauer Straße 63-64"", ""latitude"": ""52,540436"", ""longitude"": ""13,403412"", ""tage"": ""So"", ""zeiten"": ""09:00 - 18:00"", ""betreiber"": ""Marktverwaltung Rainer Perske\nTel.: 29 77 24 86, Fa"
13.396963,52.518111,Kunstmarkt am Zeughaus,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/152,"Sa,So, gesetzliche Feiertage<br />11:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/152"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/152,"{ ""id"": ""152"", ""bezirk"": ""Mitte"", ""location"": ""Kunstmarkt am Zeughaus"", ""latitude"": ""52,518111"", ""longitude"": ""13,396963"", ""tage"": ""Sa,So, gesetzliche Feiertage"", ""zeiten"": ""11:00 - 17:00"", ""betreiber"": ""Herr Schöll, Tel.: 0172\/301 88 73"", ""email"": """","
13.375739,52.509352,Kunst Design Antik & Secondhand Tage am Potsdamer Platz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/350,"14. - 17.05.2015<br />Do, So 10:00 - 18:00
Fr, Sa 11:00 - 19:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/350"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/350,"{ ""id"": ""350"", ""bezirk"": ""Mitte"", ""location"": ""Kunst Design Antik & Secondhand Tage am Potsdamer Platz"", ""latitude"": ""52,509352"", ""longitude"": ""13,375739"", ""tage"": ""14. - 17.05.2015"", ""zeiten"": ""Do, So 10:00 - 18:00\nFr, Sa 11:00 - 19:00"", ""betreiber"": """
13.407753,52.516601,Berlin-Brandenburger-Bauernmarkt - Wochenmarkt auf dem Nikolaikirchplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/368,"Mi ab 22.04.2015<br />09:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/368"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/368,"{ ""id"": ""368"", ""bezirk"": ""Mitte"", ""location"": ""Berlin-Brandenburger-Bauernmarkt - Wochenmarkt auf dem Nikolaikirchplatz"", ""latitude"": ""52,516601"", ""longitude"": ""13,407753"", ""tage"": ""Mi ab 22.04.2015"", ""zeiten"": ""09:00 - 15:00"", ""betreiber"": ""Marktleitung"
13.442131,52.473879,"Rixdorfer Wochenmarkt, Karl-Marx-Platz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/154,"Mi
Sa<br />11:00 - 18:00
08:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/154"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/154,"{ ""id"": ""154"", ""bezirk"": ""Neukölln"", ""location"": ""Rixdorfer Wochenmarkt, Karl-Marx-Platz"", ""latitude"": ""52,473879"", ""longitude"": ""13,442131"", ""tage"": ""Mi\nSa"", ""zeiten"": ""11:00 - 18:00\n08:00 - 15:00"", ""betreiber"": ""DIEMARKTPLANER (Märkte & Marktstandv"
13.495608,52.420643,"Rudower Wochenmarkt, Prierosser Straße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/156,"Mi,Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/156"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/156,"{ ""id"": ""156"", ""bezirk"": ""Neukölln"", ""location"": ""Rudower Wochenmarkt, Prierosser Straße"", ""latitude"": ""52,420643"", ""longitude"": ""13,495608"", ""tage"": ""Mi,Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""DIEMARKTPLANER (Märkte & Marktstandverleih), Dipl.-"
13.442172,52.437584,"Wochenmarkt Britz-Süd, Gutschmidtstraße/Fritz-Reuter-Allee",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/158,"Mo,Do,Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/158"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/158,"{ ""id"": ""158"", ""bezirk"": ""Neukölln"", ""location"": ""Wochenmarkt Britz-Süd, Gutschmidtstraße\/Fritz-Reuter-Allee"", ""latitude"": ""52,437584"", ""longitude"": ""13,442172"", ""tage"": ""Mo,Do,Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""DIEMARKTPLANER (Märkte & M"
13.424984,52.487067,Wochenmarkt Hermannplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/160,"Mo - Fr<br />10:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/160"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/160,"{ ""id"": ""160"", ""bezirk"": ""Neukölln"", ""location"": ""Wochenmarkt Hermannplatz"", ""latitude"": ""52,487067"", ""longitude"": ""13,424984"", ""tage"": ""Mo - Fr"", ""zeiten"": ""10:00 - 18:00"", ""betreiber"": ""DIEMARKTPLANER (Märkte & Marktstandverleih), Dipl.-Ing. Nikolaus"
13.430409,52.492707,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/162,"<strong>Wochenmarkt Maybachufer (ehemals: Maybachufer/BiOriental)</strong><br />Di,Fr<br />11:00 - 18:30<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/162"">Mehr...</a><br /><br /><strong>N",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/162,"{ ""id"": ""162"", ""bezirk"": ""Neukölln"", ""location"": ""Wochenmarkt Maybachufer (ehemals: Maybachufer\/BiOriental)"", ""latitude"": ""52,492707"", ""longitude"": ""13,430409"", ""tage"": ""Di,Fr"", ""zeiten"": ""11:00 - 18:30"", ""betreiber"": ""DIEMARKTPLANER (Märkte & Marktst"
13.451425,52.445665,"Wochenmarkt Parchimer Allee, Parchimer Allee/Fritz-Reuter-Allee",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/164,"Fr<br />10:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/164"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/164,"{ ""id"": ""164"", ""bezirk"": ""Neukölln"", ""location"": ""Wochenmarkt Parchimer Allee, Parchimer Allee\/Fritz-Reuter-Allee"", ""latitude"": ""52,445665"", ""longitude"": ""13,451425"", ""tage"": ""Fr"", ""zeiten"": ""10:00 - 18:00"", ""betreiber"": ""DIEMARKTPLANER (Märkte & Mark"
13.474614,52.423301,"Wochenmarkt Wutzkyallee, Rotraut-Richter-Platz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/166,"Mi,Sa<br />08:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/166"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/166,"{ ""id"": ""166"", ""bezirk"": ""Neukölln"", ""location"": ""Wochenmarkt Wutzkyallee, Rotraut-Richter-Platz"", ""latitude"": ""52,423301"", ""longitude"": ""13,474614"", ""tage"": ""Mi,Sa"", ""zeiten"": ""08:00 - 13:00"", ""betreiber"": ""DIEMARKTPLANER (Märkte & Marktstandverleih),"
13.421513,52.477349,Schillermarkt am Herrfurthplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/168,"Sa<br />10:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/168"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/168,"{ ""id"": ""168"", ""bezirk"": ""Neukölln"", ""location"": ""Schillermarkt am Herrfurthplatz"", ""latitude"": ""52,477349"", ""longitude"": ""13,421513"", ""tage"": ""Sa"", ""zeiten"": ""10:00 - 16:00"", ""betreiber"": ""Marktverwaltung Rainer Perske\nTel.: 29 77 24 86, Fax: 29 77 25"
13.46267,52.425023,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/172,"<strong>Lipschitzplatz</strong><br />Mo,Mi,Fr<br />10:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/172"">Mehr...</a><br /><br /><strong>Trödelmarkt
Lipschitzplatz</strong><br /",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/172,"{ ""id"": ""172"", ""bezirk"": ""Neukölln"", ""location"": ""Lipschitzplatz"", ""latitude"": ""52,425023"", ""longitude"": ""13,46267"", ""tage"": ""Mo,Mi,Fr"", ""zeiten"": ""10:00 - 18:00"", ""betreiber"": ""Marktbetreiber: Forum Berolinum Limited\nHerr Beetz, Tel.: 0173\/621 09 00"""
13.327154,52.428161,Mehrerer Einträge...,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/362,"<strong>Landmarkt DIE DICKE LINDA, Kranoldplatz</strong><br />April - Oktober jeden 1. &amp; 3. Samstag im Monat außer 03.10.2015, Saisonende: 17.10.2015<br />09:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/362,"{ ""id"": ""362"", ""bezirk"": ""Neukölln"", ""location"": ""Landmarkt DIE DICKE LINDA, Kranoldplatz"", ""latitude"": ""52,428161"", ""longitude"": ""13,327154"", ""tage"": ""April - Oktober jeden 1. & 3. Samstag im Monat außer 03.10.2015, Saisonende: 17.10.2015"", ""zeiten"":"
13.417284,52.53674,"Ökomarkt am Kollwitzplatz
Am Kollwitzplatz auf der Wörther Straße",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/178,"Do<br />12:00 - 19:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/178"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/178,"{ ""id"": ""178"", ""bezirk"": ""Pankow"", ""location"": ""Ökomarkt am Kollwitzplatz\nAm Kollwitzplatz auf der Wörther Straße"", ""latitude"": ""52,53674"", ""longitude"": ""13,417284"", ""tage"": ""Do"", ""zeiten"": ""12:00 - 19:00"", ""betreiber"": ""Veranstalter\/Marktleitung: \"
13.408136,52.570293,"Breite Straße
Mittelpromenade",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/180,"Di
Mi
Fr<br />08:00 - 14:00
09:00 - 17:00
08:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/180"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/180,"{ ""id"": ""180"", ""bezirk"": ""Pankow"", ""location"": ""Breite Straße\nMittelpromenade"", ""latitude"": ""52,570293"", ""longitude"": ""13,408136"", ""tage"": ""Di\nMi\nFr"", ""zeiten"": ""08:00 - 14:00\n09:00 - 17:00\n08:00 - 16:00"", ""betreiber"": ""Marktleitung: \nHerr Strube,"
13.420051,52.607018,"Markt am Hugenottenplatz
Buchholz",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/182,"Sa<br />09:00 - 13:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/182"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/182,"{ ""id"": ""182"", ""bezirk"": ""Pankow"", ""location"": ""Markt am Hugenottenplatz\nBuchholz"", ""latitude"": ""52,607018"", ""longitude"": ""13,420051"", ""tage"": ""Sa"", ""zeiten"": ""09:00 - 13:00"", ""betreiber"": ""Marktleitung: \nHerr Strube, Tel.: 0172\/327 82 38"", ""email"": """
13.363993,52.58759,"Hauptstraße / Goethestraße
Wilhelmsruh",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/184,"Mi,Fr<br />08:00 - 14:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/184"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/184,"{ ""id"": ""184"", ""bezirk"": ""Pankow"", ""location"": ""Hauptstraße \/ Goethestraße\nWilhelmsruh"", ""latitude"": ""52,58759"", ""longitude"": ""13,363993"", ""tage"": ""Mi,Fr"", ""zeiten"": ""08:00 - 14:00"", ""betreiber"": ""Marktleitung: \nHerr Lübke, Tel.: 0152\/28 40 41 51"""
13.410617,52.551988,Seelower Straße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/186,"Sa<br />10:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/186"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/186,"{ ""id"": ""186"", ""bezirk"": ""Pankow"", ""location"": ""Seelower Straße"", ""latitude"": ""52,551988"", ""longitude"": ""13,410617"", ""tage"": ""Sa"", ""zeiten"": ""10:00 - 16:00"", ""betreiber"": ""Marktleitung: B-B-M Veranstaltungs- und Service GmbH\nFrau Hintsche, Tel.: 23 63"
13.4356,52.538186,Greifswalder - / Thomas-Mann-Straße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/188,"Di,Do
Sa<br />10:00 - 18:00
08:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/188"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/188,"{ ""id"": ""188"", ""bezirk"": ""Pankow"", ""location"": ""Greifswalder - \/ Thomas-Mann-Straße"", ""latitude"": ""52,538186"", ""longitude"": ""13,4356"", ""tage"": ""Di,Do\nSa"", ""zeiten"": ""10:00 - 18:00\n08:00 - 15:00"", ""betreiber"": ""Marktleitung: \nForum Berolinum Limited\"
13.435409,52.532621,Markt am Stierbrunnen (Pasteurstraße),http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/190,"Sa<br />09:00 - 15:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/190"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/190,"{ ""id"": ""190"", ""bezirk"": ""Pankow"", ""location"": ""Markt am Stierbrunnen (Pasteurstraße)"", ""latitude"": ""52,532621"", ""longitude"": ""13,435409"", ""tage"": ""Sa"", ""zeiten"": ""09:00 - 15:00"", ""betreiber"": ""Marktleitung: Werner & Müller\nMario Müller, Tel.: 285 97"
13.41888,52.542989,Markt am Helmholtzplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/192,"Sa<br />09:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/192"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/192,"{ ""id"": ""192"", ""bezirk"": ""Pankow"", ""location"": ""Markt am Helmholtzplatz"", ""latitude"": ""52,542989"", ""longitude"": ""13,41888"", ""tage"": ""Sa"", ""zeiten"": ""09:00 - 16:00"", ""betreiber"": ""Marktleitung: \nHerr Strube, Tel.: 0172\/327 82 38"", ""email"": """", ""www"": """""
13.452206,52.539388,"Flohmarkt Hanns-Eisler-Str. 93 / Kniprodestraße
Kaufhalle der Wohnanlage",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/194,"Di - Sa<br />14:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/194"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/194,"{ ""id"": ""194"", ""bezirk"": ""Pankow"", ""location"": ""Flohmarkt Hanns-Eisler-Str. 93 \/ Kniprodestraße\nKaufhalle der Wohnanlage"", ""latitude"": ""52,539388"", ""longitude"": ""13,452206"", ""tage"": ""Di - Sa"", ""zeiten"": ""14:00 - 18:00"", ""betreiber"": ""KDW-Berlin.com\nT"
13.487325,52.618118,Bucher Chaussee / Achillesstraße,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/196,"Do
Sa<br />09:00 - 16:30
08:00 - 13:30<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/196"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/196,"{ ""id"": ""196"", ""bezirk"": ""Pankow"", ""location"": ""Bucher Chaussee \/ Achillesstraße"", ""latitude"": ""52,618118"", ""longitude"": ""13,487325"", ""tage"": ""Do\nSa"", ""zeiten"": ""09:00 - 16:30\n08:00 - 13:30"", ""betreiber"": ""Betreiber: Herr Schultz\nTel.: 0172\/380 06"
13.451052,52.548533,Antonplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/198,"Di,Fr<br />09:00 - 18:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/198"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/198,"{ ""id"": ""198"", ""bezirk"": ""Pankow"", ""location"": ""Antonplatz"", ""latitude"": ""52,548533"", ""longitude"": ""13,451052"", ""tage"": ""Di,Fr"", ""zeiten"": ""09:00 - 18:00"", ""betreiber"": ""Marktleitung: Marktverwaltung Rainer Perske\nTel.: 29 77 24 86, Fax: 29 77 25 91"", """
13.430604,52.552251,Caligariplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/200,"Mi
Fr<br />08:00 - 14:00
08:00 - 17:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/200"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/200,"{ ""id"": ""200"", ""bezirk"": ""Pankow"", ""location"": ""Caligariplatz"", ""latitude"": ""52,552251"", ""longitude"": ""13,430604"", ""tage"": ""Mi\nFr"", ""zeiten"": ""08:00 - 14:00\n08:00 - 17:00"", ""betreiber"": ""Marktleitung: Olaf Weiß, Tel.: 0170\/686 16 81"", ""email"": """", ""w"
13.417079,52.536404,Neuer Markt am Kollwitzplatz,http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/202,"Sa<br />09:00 - 16:00<br /> <a href=""http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/202"">Mehr...</a>",http://www.berlin.de/sen/wirtschaft/service/maerkte-feste/wochen-troedelmaerkte/index.php/detail/202,"{ ""id"": ""202"", ""bezirk"": ""Pankow"", ""location"": ""Neuer Markt am Kollwitzplatz"", ""latitude"": ""52,536404"", ""longitude"": ""13,417079"", ""tage"": ""Sa"", ""zeiten"": ""09:00 - 16:00"", ""betreiber"": ""Marktleitung: \nHerr Strube, Tel.: 0172\/327 82 38"", ""email"": """", ""ww"
